0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
0.000000000000000000e+00,1.221833309475060664e-01,1.000000000000000056e-01
2.000000000000028422e-01,7.313104692621300029e-02,1.250000000000000000e-01
9.999999999999431566e-02,7.313104692621300029e-02,1.250000000000000000e-01
0.000000000000000000e+00,6.768079314606932628e-02,1.250000000000000000e-01
0.000000000000000000e+00,6.768079314606932628e-02,1.250000000000000000e-01
0.000000000000000000e+00,6.768079314606932628e-02,1.250000000000000000e-01
0.000000000000000000e+00,6.768079314606932628e-02,1.250000000000000000e-01
9.999999999999431566e-02,7.313104692621300029e-02,1.250000000000000000e-01
2.000000000000028422e-01,7.313104692621300029e-02,1.250000000000000000e-01
9.999999999999431566e-02,7.313104692621300029e-02,1.250000000000000000e-01
9.999999999999431566e-02,7.313104692621300029e-02,1.250000000000000000e-01
2.000000000000028422e-01,3.635734071546701390e-02,1.499999999999999944e-01
9.999999999999431566e-02,3.694368417358900175e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.886235561190302945e-02,1.499999999999999944e-01
2.000000000000028422e-01,4.029737907496979549e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.689311398259666891e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.886306053416462708e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.742804669230177794e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.689352869001862045e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.796306312348898121e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.891330183551972022e-02,1.499999999999999944e-01
2.000000000000028422e-01,3.218631573734142409e-02,1.749999999999999889e-01
