2.000000000000028422e-01,4.311255444719567370e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.721918834979309254e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.403451558462079946e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.139776015009982713e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.482319282502534447e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.461486829140191152e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.478413947189611305e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.913991399912982783e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.311040898801068305e-02,5.000000000000000278e-02
2.000000000000028422e-01,4.404323644413895428e-02,5.000000000000000278e-02
7.000000000000028422e-01,1.664598475614045836e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.638949597118461929e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.618166835170944257e-02,7.499999999999999722e-02
1.000000000000000000e+00,1.621500316729296981e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.619327708914487449e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.634499635117638017e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.634963653387472293e-02,7.499999999999999722e-02
1.000000000000000000e+00,1.639591478927482360e-02,7.499999999999999722e-02
7.999999999999971578e-01,1.639451551402030388e-02,7.499999999999999722e-02
7.000000000000028422e-01,1.601892417450780440e-02,7.499999999999999722e-02
1.700000000000002842e+00,8.113459995495553995e-03,1.000000000000000056e-01
1.599999999999994316e+00,8.104698715573026638e-03,1.000000000000000056e-01
1.500000000000000000e+00,8.069072820101223092e-03,1.000000000000000056e-01
1.799999999999997158e+00,8.126192536885300938e-03,1.000000000000000056e-01
1.400000000000005684e+00,7.919142973696642954e-03,1.000000000000000056e-01
1.400000000000005684e+00,8.183525711848221515e-03,1.000000000000000056e-01
1.400000000000005684e+00,8.031255866616574673e-03,1.000000000000000056e-01
1.700000000000002842e+00,8.109219858583916613e-03,1.000000000000000056e-01
1.200000000000002842e+00,7.839616447603824437e-03,1.000000000000000056e-01
1.700000000000002842e+00,7.985425430498131055e-03,1.000000000000000056e-01
2.799999999999997158e+00,5.770107884029472903e-03,1.250000000000000000e-01
3.200000000000002842e+00,5.849748799882136321e-03,1.250000000000000000e-01
3.099999999999994316e+00,5.794166082704163730e-03,1.250000000000000000e-01
2.599999999999994316e+00,5.791463488979835088e-03,1.250000000000000000e-01
3.200000000000002842e+00,5.791466493255910397e-03,1.250000000000000000e-01
3.099999999999994316e+00,5.785927864153060478e-03,1.250000000000000000e-01
3.200000000000002842e+00,5.805363548162552692e-03,1.250000000000000000e-01
3.099999999999994316e+00,5.780708815042483011e-03,1.250000000000000000e-01
3.000000000000000000e+00,5.772097972037264386e-03,1.250000000000000000e-01
3.000000000000000000e+00,5.788426108852475806e-03,1.250000000000000000e-01
7.200000000000002842e+00,3.651775535849453684e-03,1.499999999999999944e-01
7.400000000000005684e+00,3.643128783982395313e-03,1.499999999999999944e-01
6.900000000000005684e+00,3.647668651789269436e-03,1.499999999999999944e-01
7.700000000000002842e+00,3.637337481888296229e-03,1.499999999999999944e-01
7.400000000000005684e+00,3.625010726731080820e-03,1.499999999999999944e-01
7.400000000000005684e+00,3.671859854716726188e-03,1.499999999999999944e-01
7.099999999999994316e+00,3.643980657064080884e-03,1.499999999999999944e-01
7.099999999999994316e+00,3.674034678165155610e-03,1.499999999999999944e-01
7.099999999999994316e+00,3.663356090218477211e-03,1.499999999999999944e-01
7.400000000000005684e+00,3.689981093390513802e-03,1.499999999999999944e-01
1.129999999999999716e+01,2.860281955299508010e-03,1.749999999999999889e-01
1.090000000000000568e+01,2.884808196730819126e-03,1.749999999999999889e-01
1.059999999999999432e+01,2.861368040555198507e-03,1.749999999999999889e-01
1.009999999999999432e+01,2.855131386713631939e-03,1.749999999999999889e-01
1.009999999999999432e+01,2.857699896944259320e-03,1.749999999999999889e-01
1.090000000000000568e+01,2.860140251586634069e-03,1.749999999999999889e-01
1.100000000000000000e+01,2.867056609630348144e-03,1.749999999999999889e-01
1.029999999999999716e+01,2.867313771579956417e-03,1.749999999999999889e-01
1.109999999999999432e+01,2.871097930381078574e-03,1.749999999999999889e-01
1.040000000000000568e+01,2.864460539767210625e-03,1.749999999999999889e-01
2.029999999999999716e+01,2.316844227716105282e-03,2.000000000000000111e-01
2.179999999999999716e+01,2.333038970308296770e-03,2.000000000000000111e-01
2.040000000000000568e+01,2.343963765140007465e-03,2.000000000000000111e-01
2.120000000000000284e+01,2.328534132377859268e-03,2.000000000000000111e-01
2.100000000000000000e+01,2.335294497122890941e-03,2.000000000000000111e-01
2.140000000000000568e+01,2.326247008201944803e-03,2.000000000000000111e-01
2.190000000000000568e+01,2.338221949952417646e-03,2.000000000000000111e-01
2.050000000000000000e+01,2.314639133333287399e-03,2.000000000000000111e-01
2.150000000000000000e+01,2.328873048577824022e-03,2.000000000000000111e-01
2.109999999999999432e+01,2.318304295925091053e-03,2.000000000000000111e-01
3.300000000000000000e+01,1.932262991921029167e-03,2.250000000000000056e-01
3.267530864197532026e+01,1.945538452325291500e-03,2.250000000000000056e-01
3.459999999999999432e+01,1.930941062413491947e-03,2.250000000000000056e-01
3.348765432098765871e+01,1.938943409975429520e-03,2.250000000000000056e-01
3.270000000000000284e+01,1.933489388083182384e-03,2.250000000000000056e-01
3.390000000000000568e+01,1.929559668438101490e-03,2.250000000000000056e-01
3.238765432098766439e+01,1.941839717136696923e-03,2.250000000000000056e-01
3.338765432098766439e+01,1.944441942014404293e-03,2.250000000000000056e-01
3.348765432098765871e+01,1.934917631162492687e-03,2.250000000000000056e-01
3.378765432098765586e+01,1.942916996600685484e-03,2.250000000000000056e-01
5.933950617283950635e+01,1.714924605269933181e-03,2.500000000000000000e-01
5.772716049382716363e+01,1.720261359259504796e-03,2.500000000000000000e-01
5.777654320987652881e+01,1.705810815959550673e-03,2.500000000000000000e-01
5.745185185185184906e+01,1.710991515575614134e-03,2.500000000000000000e-01
5.625185185185184622e+01,1.715995095521548027e-03,2.500000000000000000e-01
5.836419753086420315e+01,1.710445043630244924e-03,2.500000000000000000e-01
5.729012345679011275e+01,1.715467832743825752e-03,2.500000000000000000e-01
5.940246913580246968e+01,1.707089172069842491e-03,2.500000000000000000e-01
5.655185185185186469e+01,1.706969928771848947e-03,2.500000000000000000e-01
5.676543209876544438e+01,1.702731552527514056e-03,2.500000000000000000e-01
8.506296296296295623e+01,1.940428763444507600e-03,2.750000000000000222e-01
8.526296296296295907e+01,1.951964164283852624e-03,2.750000000000000222e-01
8.317530864197532026e+01,1.954802335572543119e-03,2.750000000000000222e-01
8.437530864197532310e+01,1.958536880318421762e-03,2.750000000000000222e-01
8.407530864197531173e+01,1.942402500058065026e-03,2.750000000000000222e-01
8.408765432098765302e+01,1.942723222273704366e-03,2.750000000000000222e-01
8.437530864197532310e+01,1.947122091439572626e-03,2.750000000000000222e-01
8.256296296296295623e+01,1.940838606706829159e-03,2.750000000000000222e-01
8.340000000000000568e+01,1.949931866302156980e-03,2.750000000000000222e-01
8.368765432098766155e+01,1.953982633861365246e-03,2.750000000000000222e-01
9.300000000000000000e+01,2.235821271837989434e-03,2.999999999999999889e-01
9.259999999999999432e+01,2.236495091150573003e-03,2.999999999999999889e-01
9.279999999999999716e+01,2.232928842548305339e-03,2.999999999999999889e-01
